"Consumer","Frequency","Gender","Age","Homesize","Work","Income","Preference","Sweetness","BITTER","Crisp","product","cultivar","region"
"226","1","2","3","1","1","3",4,3,2,2,"Nelson_E","Nelson","Ejstrupholm"
"226","1","2","3","1","1","3",3,2,5,3,"Nelson_L","Nelson","Lammefjord"
"226","1","2","3","1","1","3",3,2,5,2,"Turbo_E","Turbo","Ejstrupholm"
"226","1","2","3","1","1","3",2,2,5,2,"Turbo_L","Turbo","Lammefjord"
"226","1","2","3","1","1","3",5,3,2,3,"Yukon_E","Yukon","Ejstrupholm"
"226","1","2","3","1","1","3",6,4,2,4,"Yukon_L","Yukon","Lammefjord"
"227","2","1","3","1","3","3",3,2,3,2,"Bolero_E","Bolero","Ejstrupholm"
"227","2","1","3","1","3","3",6,4,3,5,"Bolero_L","Bolero","Lammefjord"
"227","2","1","3","1","3","3",5,4,2,2,"Major_E","Major","Ejstrupholm"
"227","2","1","3","1","3","3",6,6,2,5,"Major_L","Major","Lammefjord"
"227","2","1","3","1","3","3",3,2,6,2,"Navar_E","Navar","Ejstrupholm"
"227","2","1","3","1","3","3",6,5,3,6,"Navar_L","Navar","Lammefjord"
"227","2","1","3","1","3","3",6,6,2,5,"Nelson_E","Nelson","Ejstrupholm"
"227","2","1","3","1","3","3",3,1,6,1,"Nelson_L","Nelson","Lammefjord"
"227","2","1","3","1","3","3",6,3,3,5,"Turbo_E","Turbo","Ejstrupholm"
"227","2","1","3","1","3","3",5,4,3,4,"Turbo_L","Turbo","Lammefjord"
"227","2","1","3","1","3","3",6,6,2,6,"Yukon_E","Yukon","Ejstrupholm"
"227","2","1","3","1","3","3",5,4,3,2,"Yukon_L","Yukon","Lammefjord"
"228","1","2","3","1","4","3",5,1,1,2,"Bolero_E","Bolero","Ejstrupholm"
"228","1","2","3","1","4","3",5,2,1,2,"Bolero_L","Bolero","Lammefjord"
"228","1","2","3","1","4","3",5,2,1,2,"Major_E","Major","Ejstrupholm"
"228","1","2","3","1","4","3",5,2,1,2,"Major_L","Major","Lammefjord"
"228","1","2","3","1","4","3",5,2,1,3,"Navar_E","Navar","Ejstrupholm"
"228","1","2","3","1","4","3",5,2,1,1,"Navar_L","Navar","Lammefjord"
"228","1","2","3","1","4","3",5,1,1,2,"Nelson_E","Nelson","Ejstrupholm"
"228","1","2","3","1","4","3",5,2,1,2,"Nelson_L","Nelson","Lammefjord"
"228","1","2","3","1","4","3",4,1,1,1,"Turbo_E","Turbo","Ejstrupholm"
"228","1","2","3","1","4","3",5,2,1,2,"Turbo_L","Turbo","Lammefjord"
"228","1","2","3","1","4","3",4,2,1,2,"Yukon_E","Yukon","Ejstrupholm"
"228","1","2","3","1","4","3",6,3,1,2,"Yukon_L","Yukon","Lammefjord"
"229","1","2","2","3","3","3",4,2,3,2,"Bolero_E","Bolero","Ejstrupholm"
"229","1","2","2","3","3","3",6,5,1,3,"Bolero_L","Bolero","Lammefjord"
"229","1","2","2","3","3","3",6,3,1,3,"Major_E","Major","Ejstrupholm"
"229","1","2","2","3","3","3",5,3,2,3,"Major_L","Major","Lammefjord"
"229","1","2","2","3","3","3",5,2,1,2,"Navar_E","Navar","Ejstrupholm"
"229","1","2","2","3","3","3",6,5,2,3,"Navar_L","Navar","Lammefjord"
"229","1","2","2","3","3","3",7,2,1,2,"Nelson_E","Nelson","Ejstrupholm"
"229","1","2","2","3","3","3",6,5,2,4,"Nelson_L","Nelson","Lammefjord"
"229","1","2","2","3","3","3",4,2,4,2,"Turbo_E","Turbo","Ejstrupholm"
"229","1","2","2","3","3","3",4,2,1,2,"Turbo_L","Turbo","Lammefjord"
"229","1","2","2","3","3","3",3,2,4,2,"Yukon_E","Yukon","Ejstrupholm"
"229","1","2","2","3","3","3",6,3,2,3,"Yukon_L","Yukon","Lammefjord"
"230","1","1","3","3","1","2",3,2,5,2,"Bolero_E","Bolero","Ejstrupholm"
"230","1","1","3","3","1","2",6,5,2,5,"Bolero_L","Bolero","Lammefjord"
"230","1","1","3","3","1","2",4,2,4,3,"Major_E","Major","Ejstrupholm"
"230","1","1","3","3","1","2",6,5,2,4,"Major_L","Major","Lammefjord"
"230","1","1","3","3","1","2",4,3,4,3,"Navar_E","Navar","Ejstrupholm"
"230","1","1","3","3","1","2",7,5,2,6,"Navar_L","Navar","Lammefjord"
"230","1","1","3","3","1","2",6,4,4,3,"Nelson_E","Nelson","Ejstrupholm"
"230","1","1","3","3","1","2",5,4,3,4,"Nelson_L","Nelson","Lammefjord"
"230","1","1","3","3","1","2",3,2,5,2,"Turbo_E","Turbo","Ejstrupholm"
"230","1","1","3","3","1","2",4,4,4,2,"Turbo_L","Turbo","Lammefjord"
"230","1","1","3","3","1","2",3,2,5,2,"Yukon_E","Yukon","Ejstrupholm"
"230","1","1","3","3","1","2",6,5,3,4,"Yukon_L","Yukon","Lammefjord"
"231","1","2","3","3","1","2",5,3,1,4,"Bolero_E","Bolero","Ejstrupholm"
"231","1","2","3","3","1","2",5,4,1,3,"Bolero_L","Bolero","Lammefjord"
"231","1","2","3","3","1","2",2,1,5,3,"Major_E","Major","Ejstrupholm"
"231","1","2","3","3","1","2",5,3,2,3,"Major_L","Major","Lammefjord"
"231","1","2","3","3","1","2",4,2,5,4,"Navar_E","Navar","Ejstrupholm"
"231","1","2","3","3","1","2",4,3,2,4,"Navar_L","Navar","Lammefjord"
"231","1","2","3","3","1","2",5,4,2,5,"Nelson_E","Nelson","Ejstrupholm"
"231","1","2","3","3","1","2",4,3,2,3,"Nelson_L","Nelson","Lammefjord"
"231","1","2","3","3","1","2",5,3,3,3,"Turbo_E","Turbo","Ejstrupholm"
"231","1","2","3","3","1","2",5,4,1,4,"Turbo_L","Turbo","Lammefjord"
"231","1","2","3","3","1","2",6,5,1,5,"Yukon_E","Yukon","Ejstrupholm"
"231","1","2","3","3","1","2",4,4,2,4,"Yukon_L","Yukon","Lammefjord"
"232","1","1","3","1","7","2",2,2,4,4,"Bolero_E","Bolero","Ejstrupholm"
"232","1","1","3","1","7","2",6,4,2,5,"Bolero_L","Bolero","Lammefjord"
"232","1","1","3","1","7","2",6,6,2,3,"Major_E","Major","Ejstrupholm"
"232","1","1","3","1","7","2",5,5,2,3,"Major_L","Major","Lammefjord"
"232","1","1","3","1","7","2",4,3,3,2,"Navar_E","Navar","Ejstrupholm"
"232","1","1","3","1","7","2",5,3,3,3,"Navar_L","Navar","Lammefjord"
"232","1","1","3","1","7","2",4,3,3,3,"Nelson_E","Nelson","Ejstrupholm"
"232","1","1","3","1","7","2",5,4,3,5,"Nelson_L","Nelson","Lammefjord"
"232","1","1","3","1","7","2",4,2,2,2,"Turbo_E","Turbo","Ejstrupholm"
"232","1","1","3","1","7","2",5,5,4,3,"Turbo_L","Turbo","Lammefjord"
"232","1","1","3","1","7","2",5,4,2,5,"Yukon_E","Yukon","Ejstrupholm"
"232","1","1","3","1","7","2",6,5,2,4,"Yukon_L","Yukon","Lammefjord"
"233","1","2","2","3","2","3",5,3,5,5,"Bolero_E","Bolero","Ejstrupholm"
"233","1","2","2","3","2","3",6,5,2,6,"Bolero_L","Bolero","Lammefjord"
"233","1","2","2","3","2","3",6,5,2,5,"Major_E","Major","Ejstrupholm"
"233","1","2","2","3","2","3",7,5,1,6,"Major_L","Major","Lammefjord"
"233","1","2","2","3","2","3",5,5,2,5,"Navar_E","Navar","Ejstrupholm"
"233","1","2","2","3","2","3",6,5,1,5,"Navar_L","Navar","Lammefjord"
"233","1","2","2","3","2","3",4,2,2,4,"Nelson_E","Nelson","Ejstrupholm"
"233","1","2","2","3","2","3",5,5,1,5,"Nelson_L","Nelson","Lammefjord"
"233","1","2","2","3","2","3",4,3,1,2,"Turbo_E","Turbo","Ejstrupholm"
"233","1","2","2","3","2","3",5,5,3,6,"Turbo_L","Turbo","Lammefjord"
"233","1","2","2","3","2","3",5,3,3,3,"Yukon_E","Yukon","Ejstrupholm"
"233","1","2","2","3","2","3",5,3,3,5,"Yukon_L","Yukon","Lammefjord"
"234","2","2","2","1","3","3",6,2,3,6,"Bolero_E","Bolero","Ejstrupholm"
"234","2","2","2","1","3","3",6,3,2,6,"Bolero_L","Bolero","Lammefjord"
"234","2","2","2","1","3","3",6,2,2,5,"Major_E","Major","Ejstrupholm"
"234","2","2","2","1","3","3",7,4,1,6,"Major_L","Major","Lammefjord"
"234","2","2","2","1","3","3",6,3,2,5,"Navar_E","Navar","Ejstrupholm"
"234","2","2","2","1","3","3",7,3,2,6,"Navar_L","Navar","Lammefjord"
"234","2","2","2","1","3","3",6,2,1,6,"Nelson_E","Nelson","Ejstrupholm"
"234","2","2","2","1","3","3",6,3,3,6,"Nelson_L","Nelson","Lammefjord"
"234","2","2","2","1","3","3",6,3,2,5,"Turbo_E","Turbo","Ejstrupholm"
"234","2","2","2","1","3","3",5,2,2,6,"Turbo_L","Turbo","Lammefjord"
"234","2","2","2","1","3","3",6,2,2,6,"Yukon_E","Yukon","Ejstrupholm"
"234","2","2","2","1","3","3",6,4,1,6,"Yukon_L","Yukon","Lammefjord"
"235","1","1","4","1","7","1",5,4,2,5,"Bolero_E","Bolero","Ejstrupholm"
"235","1","1","4","1","7","1",6,5,2,4,"Bolero_L","Bolero","Lammefjord"
"235","1","1","4","1","7","1",4,4,2,3,"Major_E","Major","Ejstrupholm"
"235","1","1","4","1","7","1",5,3,2,5,"Major_L","Major","Lammefjord"
"235","1","1","4","1","7","1",5,5,2,4,"Navar_E","Navar","Ejstrupholm"
"235","1","1","4","1","7","1",4,2,4,2,"Navar_L","Navar","Lammefjord"
"235","1","1","4","1","7","1",5,3,3,3,"Nelson_E","Nelson","Ejstrupholm"
"235","1","1","4","1","7","1",4,3,4,2,"Nelson_L","Nelson","Lammefjord"
"235","1","1","4","1","7","1",5,3,3,5,"Turbo_E","Turbo","Ejstrupholm"
"235","1","1","4","1","7","1",5,4,3,3,"Turbo_L","Turbo","Lammefjord"
"235","1","1","4","1","7","1",3,2,4,3,"Yukon_E","Yukon","Ejstrupholm"
"235","1","1","4","1","7","1",5,3,4,5,"Yukon_L","Yukon","Lammefjord"
"236","2","1","4","1","7","2",5,2,2,5,"Bolero_E","Bolero","Ejstrupholm"
"236","2","1","4","1","7","2",5,5,1,4,"Bolero_L","Bolero","Lammefjord"
"236","2","1","4","1","7","2",5,4,2,3,"Major_E","Major","Ejstrupholm"
"236","2","1","4","1","7","2",5,3,2,4,"Major_L","Major","Lammefjord"
"236","2","1","4","1","7","2",5,4,2,4,"Navar_E","Navar","Ejstrupholm"
"236","2","1","4","1","7","2",5,5,1,5,"Navar_L","Navar","Lammefjord"
"236","2","1","4","1","7","2",3,2,3,4,"Nelson_E","Nelson","Ejstrupholm"
"236","2","1","4","1","7","2",5,5,1,5,"Nelson_L","Nelson","Lammefjord"
"236","2","1","4","1","7","2",4,4,1,3,"Turbo_E","Turbo","Ejstrupholm"
"236","2","1","4","1","7","2",5,3,3,3,"Turbo_L","Turbo","Lammefjord"
"236","2","1","4","1","7","2",4,3,1,3,"Yukon_E","Yukon","Ejstrupholm"
"236","2","1","4","1","7","2",4,4,3,5,"Yukon_L","Yukon","Lammefjord"
"237","1","2","4","1","2","2",6,6,1,6,"Bolero_E","Bolero","Ejstrupholm"
"237","1","2","4","1","2","2",6,6,1,6,"Bolero_L","Bolero","Lammefjord"
"237","1","2","4","1","2","2",5,4,1,3,"Major_E","Major","Ejstrupholm"
"237","1","2","4","1","2","2",7,5,1,5,"Major_L","Major","Lammefjord"
"237","1","2","4","1","2","2",4,2,1,3,"Navar_E","Navar","Ejstrupholm"
"237","1","2","4","1","2","2",5,3,1,3,"Navar_L","Navar","Lammefjord"
"237","1","2","4","1","2","2",5,3,1,3,"Nelson_E","Nelson","Ejstrupholm"
"237","1","2","4","1","2","2",6,5,1,5,"Nelson_L","Nelson","Lammefjord"
"237","1","2","4","1","2","2",6,5,1,5,"Turbo_E","Turbo","Ejstrupholm"
"237","1","2","4","1","2","2",5,5,1,5,"Turbo_L","Turbo","Lammefjord"
"237","1","2","4","1","2","2",5,3,1,4,"Yukon_E","Yukon","Ejstrupholm"
"237","1","2","4","1","2","2",7,5,1,4,"Yukon_L","Yukon","Lammefjord"
"238","2","2","3","1","4","1",7,5,1,4,"Bolero_E","Bolero","Ejstrupholm"
"238","2","2","3","1","4","1",6,6,1,5,"Bolero_L","Bolero","Lammefjord"
"238","2","2","3","1","4","1",3,1,3,1,"Major_E","Major","Ejstrupholm"
"238","2","2","3","1","4","1",5,4,2,3,"Major_L","Major","Lammefjord"
"238","2","2","3","1","4","1",4,2,3,2,"Navar_E","Navar","Ejstrupholm"
"238","2","2","3","1","4","1",7,7,1,5,"Navar_L","Navar","Lammefjord"
"238","2","2","3","1","4","1",5,3,2,2,"Nelson_E","Nelson","Ejstrupholm"
"238","2","2","3","1","4","1",7,7,1,6,"Nelson_L","Nelson","Lammefjord"
"238","2","2","3","1","4","1",4,2,2,1,"Turbo_E","Turbo","Ejstrupholm"
"238","2","2","3","1","4","1",5,5,1,6,"Turbo_L","Turbo","Lammefjord"
"238","2","2","3","1","4","1",6,7,1,6,"Yukon_E","Yukon","Ejstrupholm"
"238","2","2","3","1","4","1",7,6,1,6,"Yukon_L","Yukon","Lammefjord"
"240","1","2","3","1","4",NA,7,3,2,4,"Bolero_E","Bolero","Ejstrupholm"
"240","1","2","3","1","4",NA,5,3,2,3,"Bolero_L","Bolero","Lammefjord"
"240","1","2","3","1","4",NA,7,3,2,3,"Major_E","Major","Ejstrupholm"
"240","1","2","3","1","4",NA,7,3,3,3,"Major_L","Major","Lammefjord"
"240","1","2","3","1","4",NA,7,4,2,4,"Navar_E","Navar","Ejstrupholm"
"240","1","2","3","1","4",NA,7,4,2,4,"Navar_L","Navar","Lammefjord"
"240","1","2","3","1","4",NA,7,2,2,2,"Nelson_E","Nelson","Ejstrupholm"
"240","1","2","3","1","4",NA,7,3,1,2,"Nelson_L","Nelson","Lammefjord"
"240","1","2","3","1","4",NA,7,2,2,2,"Turbo_E","Turbo","Ejstrupholm"
"240","1","2","3","1","4",NA,7,3,3,3,"Turbo_L","Turbo","Lammefjord"
"240","1","2","3","1","4",NA,4,2,2,2,"Yukon_E","Yukon","Ejstrupholm"
"240","1","2","3","1","4",NA,7,3,3,3,"Yukon_L","Yukon","Lammefjord"
"241","1","2","4","1","7","1",6,2,2,2,"Bolero_E","Bolero","Ejstrupholm"
"241","1","2","4","1","7","1",5,3,2,2,"Bolero_L","Bolero","Lammefjord"
"241","1","2","4","1","7","1",6,2,2,2,"Major_E","Major","Ejstrupholm"
"241","1","2","4","1","7","1",6,2,2,2,"Major_L","Major","Lammefjord"
"241","1","2","4","1","7","1",6,2,2,3,"Navar_E","Navar","Ejstrupholm"
"241","1","2","4","1","7","1",7,2,2,3,"Navar_L","Navar","Lammefjord"
"241","1","2","4","1","7","1",6,2,2,3,"Nelson_E","Nelson","Ejstrupholm"
"241","1","2","4","1","7","1",7,2,2,3,"Nelson_L","Nelson","Lammefjord"
"241","1","2","4","1","7","1",4,5,3,2,"Turbo_E","Turbo","Ejstrupholm"
"241","1","2","4","1","7","1",5,3,3,3,"Turbo_L","Turbo","Lammefjord"
"241","1","2","4","1","7","1",7,2,2,2,"Yukon_E","Yukon","Ejstrupholm"
"241","1","2","4","1","7","1",4,4,3,3,"Yukon_L","Yukon","Lammefjord"
"242","1","2","4","1","7","2",7,5,1,2,"Bolero_E","Bolero","Ejstrupholm"
"242","1","2","4","1","7","2",5,5,1,3,"Bolero_L","Bolero","Lammefjord"
"242","1","2","4","1","7","2",5,5,2,2,"Major_E","Major","Ejstrupholm"
"242","1","2","4","1","7","2",4,2,4,2,"Major_L","Major","Lammefjord"
"242","1","2","4","1","7","2",4,2,2,2,"Navar_E","Navar","Ejstrupholm"
"242","1","2","4","1","7","2",6,6,1,4,"Navar_L","Navar","Lammefjord"
"242","1","2","4","1","7","2",6,3,1,3,"Nelson_E","Nelson","Ejstrupholm"
"242","1","2","4","1","7","2",6,3,4,4,"Nelson_L","Nelson","Lammefjord"
"242","1","2","4","1","7","2",3,1,6,1,"Turbo_E","Turbo","Ejstrupholm"
"242","1","2","4","1","7","2",2,1,5,1,"Turbo_L","Turbo","Lammefjord"
"242","1","2","4","1","7","2",3,1,4,2,"Yukon_E","Yukon","Ejstrupholm"
"242","1","2","4","1","7","2",3,2,5,2,"Yukon_L","Yukon","Lammefjord"
"243","1","1","4","1","5","1",6,5,2,6,"Bolero_E","Bolero","Ejstrupholm"
"243","1","1","4","1","5","1",5,6,2,6,"Bolero_L","Bolero","Lammefjord"
"243","1","1","4","1","5","1",3,1,5,1,"Major_E","Major","Ejstrupholm"
"243","1","1","4","1","5","1",4,1,4,5,"Major_L","Major","Lammefjord"
"243","1","1","4","1","5","1",5,1,1,5,"Navar_E","Navar","Ejstrupholm"
"243","1","1","4","1","5","1",7,5,2,5,"Navar_L","Navar","Lammefjord"
"243","1","1","4","1","5","1",5,5,1,6,"Nelson_E","Nelson","Ejstrupholm"
"243","1","1","4","1","5","1",3,1,4,3,"Nelson_L","Nelson","Lammefjord"
"243","1","1","4","1","5","1",5,2,1,4,"Turbo_E","Turbo","Ejstrupholm"
"243","1","1","4","1","5","1",3,1,5,1,"Turbo_L","Turbo","Lammefjord"
"243","1","1","4","1","5","1",4,1,2,2,"Yukon_E","Yukon","Ejstrupholm"
"243","1","1","4","1","5","1",6,6,1,2,"Yukon_L","Yukon","Lammefjord"
"244","1","2","4","1","7","1",7,5,2,3,"Bolero_E","Bolero","Ejstrupholm"
"244","1","2","4","1","7","1",6,5,1,5,"Bolero_L","Bolero","Lammefjord"
"244","1","2","4","1","7","1",3,2,3,4,"Major_E","Major","Ejstrupholm"
"244","1","2","4","1","7","1",6,5,1,5,"Major_L","Major","Lammefjord"
"244","1","2","4","1","7","1",4,4,2,3,"Navar_E","Navar","Ejstrupholm"
"244","1","2","4","1","7","1",6,6,1,5,"Navar_L","Navar","Lammefjord"
"244","1","2","4","1","7","1",6,5,1,5,"Nelson_E","Nelson","Ejstrupholm"
"244","1","2","4","1","7","1",6,6,1,6,"Nelson_L","Nelson","Lammefjord"
"244","1","2","4","1","7","1",5,4,2,4,"Turbo_E","Turbo","Ejstrupholm"
"244","1","2","4","1","7","1",5,4,2,4,"Turbo_L","Turbo","Lammefjord"
"244","1","2","4","1","7","1",5,5,1,5,"Yukon_E","Yukon","Ejstrupholm"
"244","1","2","4","1","7","1",5,5,1,5,"Yukon_L","Yukon","Lammefjord"
"245","2","2","4","1","7","2",3,3,3,3,"Bolero_E","Bolero","Ejstrupholm"
"245","2","2","4","1","7","2",6,4,1,3,"Bolero_L","Bolero","Lammefjord"
"245","2","2","4","1","7","2",5,3,2,3,"Major_E","Major","Ejstrupholm"
"245","2","2","4","1","7","2",2,2,3,3,"Major_L","Major","Lammefjord"
"245","2","2","4","1","7","2",5,3,2,2,"Navar_E","Navar","Ejstrupholm"
"245","2","2","4","1","7","2",7,5,1,5,"Navar_L","Navar","Lammefjord"
"245","2","2","4","1","7","2",7,3,1,4,"Nelson_E","Nelson","Ejstrupholm"
"245","2","2","4","1","7","2",5,3,2,3,"Nelson_L","Nelson","Lammefjord"
"245","2","2","4","1","7","2",4,3,2,2,"Turbo_E","Turbo","Ejstrupholm"
"245","2","2","4","1","7","2",6,3,2,4,"Turbo_L","Turbo","Lammefjord"
"245","2","2","4","1","7","2",5,3,1,3,"Yukon_E","Yukon","Ejstrupholm"
"245","2","2","4","1","7","2",7,6,1,6,"Yukon_L","Yukon","Lammefjord"
"246","1","2","3","1","5","3",6,2,2,6,"Bolero_E","Bolero","Ejstrupholm"
"246","1","2","3","1","5","3",6,2,2,2,"Bolero_L","Bolero","Lammefjord"
"246","1","2","3","1","5","3",4,1,3,1,"Major_E","Major","Ejstrupholm"
"246","1","2","3","1","5","3",5,1,2,2,"Major_L","Major","Lammefjord"
"246","1","2","3","1","5","3",5,2,2,2,"Navar_E","Navar","Ejstrupholm"
"246","1","2","3","1","5","3",6,2,1,2,"Navar_L","Navar","Lammefjord"
"246","1","2","3","1","5","3",5,2,1,3,"Nelson_E","Nelson","Ejstrupholm"
"246","1","2","3","1","5","3",7,3,2,2,"Nelson_L","Nelson","Lammefjord"
"246","1","2","3","1","5","3",4,1,1,2,"Turbo_E","Turbo","Ejstrupholm"
"246","1","2","3","1","5","3",5,2,3,3,"Turbo_L","Turbo","Lammefjord"
"246","1","2","3","1","5","3",5,1,1,2,"Yukon_E","Yukon","Ejstrupholm"
"246","1","2","3","1","5","3",7,5,1,4,"Yukon_L","Yukon","Lammefjord"
"247","1","2","3","3","2","2",3,3,2,4,"Bolero_E","Bolero","Ejstrupholm"
"247","1","2","3","3","2","2",5,5,2,4,"Bolero_L","Bolero","Lammefjord"
"247","1","2","3","3","2","2",5,3,1,5,"Major_E","Major","Ejstrupholm"
"247","1","2","3","3","2","2",5,4,2,4,"Major_L","Major","Lammefjord"
"247","1","2","3","3","2","2",5,2,2,4,"Navar_E","Navar","Ejstrupholm"
"247","1","2","3","3","2","2",5,5,1,4,"Navar_L","Navar","Lammefjord"
"247","1","2","3","3","2","2",5,4,2,4,"Nelson_E","Nelson","Ejstrupholm"
"247","1","2","3","3","2","2",3,3,5,5,"Nelson_L","Nelson","Lammefjord"
"247","1","2","3","3","2","2",4,3,2,4,"Turbo_E","Turbo","Ejstrupholm"
"247","1","2","3","3","2","2",3,2,2,2,"Turbo_L","Turbo","Lammefjord"
"247","1","2","3","3","2","2",5,3,1,4,"Yukon_E","Yukon","Ejstrupholm"
"247","1","2","3","3","2","2",6,6,2,5,"Yukon_L","Yukon","Lammefjord"
"248","1","2","2","1","4","2",5,4,2,4,"Bolero_E","Bolero","Ejstrupholm"
"248","1","2","2","1","4","2",6,4,3,3,"Bolero_L","Bolero","Lammefjord"
"248","1","2","2","1","4","2",7,3,2,4,"Major_E","Major","Ejstrupholm"
"248","1","2","2","1","4","2",2,4,3,4,"Major_L","Major","Lammefjord"
"248","1","2","2","1","4","2",7,4,1,3,"Navar_E","Navar","Ejstrupholm"
"248","1","2","2","1","4","2",5,5,4,3,"Navar_L","Navar","Lammefjord"
"248","1","2","2","1","4","2",4,3,4,2,"Nelson_E","Nelson","Ejstrupholm"
"248","1","2","2","1","4","2",6,3,3,2,"Nelson_L","Nelson","Lammefjord"
"248","1","2","2","1","4","2",3,2,5,2,"Turbo_E","Turbo","Ejstrupholm"
"248","1","2","2","1","4","2",6,5,2,5,"Turbo_L","Turbo","Lammefjord"
"248","1","2","2","1","4","2",6,2,3,3,"Yukon_E","Yukon","Ejstrupholm"
"248","1","2","2","1","4","2",6,2,3,3,"Yukon_L","Yukon","Lammefjord"
"249","1","2","3","3","3","3",4,2,6,2,"Bolero_E","Bolero","Ejstrupholm"
"249","1","2","3","3","3","3",6,6,1,3,"Bolero_L","Bolero","Lammefjord"
"249","1","2","3","3","3","3",3,2,3,1,"Major_E","Major","Ejstrupholm"
"249","1","2","3","3","3","3",4,4,3,2,"Major_L","Major","Lammefjord"
"249","1","2","3","3","3","3",5,4,2,2,"Navar_E","Navar","Ejstrupholm"
"249","1","2","3","3","3","3",4,2,5,2,"Navar_L","Navar","Lammefjord"
"249","1","2","3","3","3","3",4,3,2,2,"Nelson_E","Nelson","Ejstrupholm"
"249","1","2","3","3","3","3",5,5,1,4,"Nelson_L","Nelson","Lammefjord"
"249","1","2","3","3","3","3",3,2,5,1,"Turbo_E","Turbo","Ejstrupholm"
"249","1","2","3","3","3","3",4,4,2,3,"Turbo_L","Turbo","Lammefjord"
"249","1","2","3","3","3","3",4,3,3,2,"Yukon_E","Yukon","Ejstrupholm"
"249","1","2","3","3","3","3",5,5,2,3,"Yukon_L","Yukon","Lammefjord"
"250","4","2","2","3","6","3",3,2,2,5,"Bolero_E","Bolero","Ejstrupholm"
"250","4","2","2","3","6","3",5,6,5,6,"Bolero_L","Bolero","Lammefjord"
"250","4","2","2","3","6","3",4,3,2,2,"Major_E","Major","Ejstrupholm"
"250","4","2","2","3","6","3",5,5,3,6,"Major_L","Major","Lammefjord"
"250","4","2","2","3","6","3",6,5,2,6,"Navar_E","Navar","Ejstrupholm"
"250","4","2","2","3","6","3",3,4,5,6,"Navar_L","Navar","Lammefjord"
"250","4","2","2","3","6","3",4,1,3,5,"Nelson_E","Nelson","Ejstrupholm"
"250","4","2","2","3","6","3",4,3,4,3,"Nelson_L","Nelson","Lammefjord"
"250","4","2","2","3","6","3",4,3,2,4,"Turbo_E","Turbo","Ejstrupholm"
"250","4","2","2","3","6","3",6,6,2,5,"Turbo_L","Turbo","Lammefjord"
"250","4","2","2","3","6","3",3,2,2,3,"Yukon_E","Yukon","Ejstrupholm"
"250","4","2","2","3","6","3",6,5,2,5,"Yukon_L","Yukon","Lammefjord"
"251","1","2","4","1","7","4",4,2,2,2,"Bolero_E","Bolero","Ejstrupholm"
"251","1","2","4","1","7","4",5,5,2,5,"Bolero_L","Bolero","Lammefjord"
"251","1","2","4","1","7","4",4,2,2,2,"Major_E","Major","Ejstrupholm"
"251","1","2","4","1","7","4",6,3,1,3,"Major_L","Major","Lammefjord"
"251","1","2","4","1","7","4",4,2,2,3,"Navar_E","Navar","Ejstrupholm"
"251","1","2","4","1","7","4",5,2,2,4,"Navar_L","Navar","Lammefjord"
"251","1","2","4","1","7","4",6,3,2,4,"Nelson_E","Nelson","Ejstrupholm"
"251","1","2","4","1","7","4",6,2,2,4,"Nelson_L","Nelson","Lammefjord"
"251","1","2","4","1","7","4",5,2,2,3,"Turbo_E","Turbo","Ejstrupholm"
"251","1","2","4","1","7","4",7,5,2,3,"Turbo_L","Turbo","Lammefjord"
"251","1","2","4","1","7","4",6,5,2,4,"Yukon_E","Yukon","Ejstrupholm"
"251","1","2","4","1","7","4",6,5,2,3,"Yukon_L","Yukon","Lammefjord"
"252","1","1","4","1","7","4",3,3,3,4,"Bolero_E","Bolero","Ejstrupholm"
"252","1","1","4","1","7","4",3,3,6,4,"Bolero_L","Bolero","Lammefjord"
"252","1","1","4","1","7","4",5,3,3,2,"Major_E","Major","Ejstrupholm"
"252","1","1","4","1","7","4",5,4,4,3,"Major_L","Major","Lammefjord"
"252","1","1","4","1","7","4",4,3,4,3,"Navar_E","Navar","Ejstrupholm"
"252","1","1","4","1","7","4",3,4,5,2,"Navar_L","Navar","Lammefjord"
"252","1","1","4","1","7","4",5,3,5,5,"Nelson_E","Nelson","Ejstrupholm"
"252","1","1","4","1","7","4",6,5,2,6,"Nelson_L","Nelson","Lammefjord"
"252","1","1","4","1","7","4",5,4,3,3,"Turbo_E","Turbo","Ejstrupholm"
"252","1","1","4","1","7","4",4,4,5,5,"Turbo_L","Turbo","Lammefjord"
"252","1","1","4","1","7","4",4,3,3,5,"Yukon_E","Yukon","Ejstrupholm"
"252","1","1","4","1","7","4",3,2,5,4,"Yukon_L","Yukon","Lammefjord"
"253","2","1","3","1","3","2",5,5,3,4,"Bolero_E","Bolero","Ejstrupholm"
"253","2","1","3","1","3","2",6,5,2,4,"Bolero_L","Bolero","Lammefjord"
"253","2","1","3","1","3","2",4,5,4,4,"Major_E","Major","Ejstrupholm"
"253","2","1","3","1","3","2",3,2,5,2,"Major_L","Major","Lammefjord"
"253","2","1","3","1","3","2",5,4,5,3,"Navar_E","Navar","Ejstrupholm"
"253","2","1","3","1","3","2",5,4,2,4,"Navar_L","Navar","Lammefjord"
"253","2","1","3","1","3","2",6,5,2,4,"Nelson_E","Nelson","Ejstrupholm"
"253","2","1","3","1","3","2",5,3,5,2,"Nelson_L","Nelson","Lammefjord"
"253","2","1","3","1","3","2",4,3,4,2,"Turbo_E","Turbo","Ejstrupholm"
"253","2","1","3","1","3","2",6,4,3,3,"Turbo_L","Turbo","Lammefjord"
